"","SOX17","TMPRSS4","EGF","TMPRSS11D","PLPP4","HMGB3P6","PSMD10P2","GSDMC","CD5L","RPTN","PLA2G1B","EIF4G1","LINC01994","GABRG2","CDT1","VIL1","FOXG1","IQANK1","GYPE","FANCI","VEPH1","PCAT6","CYCSP6","SP8","SLC9A2","LINC02163","DNASE2B","OR7E47P","HELLS","LINC02306","CHRDL1","RNF222","VCAN","LINC00668","PPFIA4","MAGEC2","PLUT","OR10Q1","MT1M","MIR205HG","LINC02830","KCNK2","CABP5","PLXNB3","PES1P1","LARGE2","C1orf158","OR8I2","AGRP","LINP1","CRB3P1","SALL4","CBLN2","CA6","IGF2BP3","UGT1A7","BPIFB2","OR7E36P","H2BC9","LINC02555","CSTL1","NLGN1","AK4P3","FAM25A","NAA11","CNTNAP4","PCNPP3","GCGR","LINC00640","C8B","PRSS56","DCAF8L1","LINC00940","KRT75","ONECUT3","NDNF","LINC00887","KRT17P1","LINC01412","PARPBP","CT55","BMP7","SPRR2B","UCN2","SBSN","CD93","KRTDAP","SPRR4","LY6G6C","C4BPA","SKA1","HROB","COL17A1","TFAP2A","FAM83A","GPM6A","SFTPA1","LDB2","AQP4","ISM2","HJURP","CEP55","ATF7IP","EWSAT1","DMRT1","CCDC121P1","LINC01956","FGF4","NRSN1","KCNV1","GNG4","OTOP2","SLC6A5","LINC01639","GKN2","CENPI","DSEL","PRORY","RPL26P13","KLK12","DMRT3","COL9A3","JPH3","AQP1","SCUBE1","ACP7","ASCL4","status"
"TCGA.66.2794.01A",5.85798099512757,14.4219333193101,11.1522848423066,10.5849625007212,5.8073549220576,2,4.70043971814109,8.04439411935845,3.58496250072116,7.14974711950468,4.4594316186373,16.5058425606153,3.8073549220576,1,12.6631133084558,3,1,13.3869402453243,5.08746284125034,13.1225044843139,5.70043971814109,7.04439411935845,8.71424551766612,5.16992500144231,10.047123912114,5.08746284125034,6.35755200461808,5.85798099512757,12.0014081943928,3,8.16992500144231,5.16992500144231,12.8403845507117,11.631177055704,8.01122725542325,1,1,1,7.75488750216347,11.9432473959016,1,5.70043971814109,1,9.10328780841202,1,12.1755495506362,6,1,2.58496250072116,4.4594316186373,1,5.75488750216347,2,4,11.9787104591064,12.5008418795569,10.2070143201775,2,8.96578428466209,4,5.4594316186373,9.53915881110803,1,2,1,1,2,2,7.89481776330794,3.58496250072116,2.58496250072116,1,1,6.08746284125034,2,7.4262647547021,3.32192809488736,3.32192809488736,1,11.7414669864011,1,12.7125270004398,5,6.4262647547021,7.61470984411521,11.1267044728432,6.32192809488736,3,7.79441586635011,8.78790255939143,11.5449644327892,10.9758479680068,11.7473538294781,10.3663222142458,5.70043971814109,5.4594316186373,13.6040898614692,8.6724253419715,8.58496250072116,7.78135971352466,12.0195907283579,12.357002092265,13.089781488354,6.6724253419715,6,1,1,1,1,2.58496250072116,11.4655664048094,6.28540221886225,1,1,5.52356195605701,9.36632221424582,8.69348695749932,1,3.8073549220576,7.62935662007961,11.5343028824546,7,3.58496250072116,12.3123157466901,8.03342300153745,9.53138146051631,5,"0"
"TCGA.39.5016.01A",5.90689059560852,15.4276402159943,10.3106127816595,9.51963625284321,6,2,5.75488750216347,8.21916852046216,4,6.39231742277876,4.58496250072116,17.2245481603059,5.39231742277876,1,11.5206186805563,3.32192809488736,4.58496250072116,11.9729797860663,5.70043971814109,12.8419573990995,7.10852445677817,8.32192809488736,9.31288295528435,8.39231742277876,12.3917806060132,6.95419631038687,7,4.70043971814109,11.4470832262097,1,9.96289600533726,2,12.189206834597,11.3049216695817,6.4262647547021,7.89481776330794,1,1,5.32192809488736,14.4482453883104,7.91886323727459,11.1163439612375,1,9.70735913208088,2,10.5584207132687,1,2,2.58496250072116,1,1,6.52356195605701,9.12928301694497,3.32192809488736,13.004922678569,15.4117095832414,1,2,6,3,7.08746284125034,11.9233274854192,3.32192809488736,2.58496250072116,1,2,2.58496250072116,4.16992500144231,7.4594316186373,4.70043971814109,1,1,1,9.96578428466209,2.58496250072116,6.61470984411521,3.32192809488736,3.8073549220576,3.32192809488736,11.5058115539196,1,13.1873520732005,5.8073549220576,4.90689059560852,8.16992500144231,11.1799090900149,6.6724253419715,3.58496250072116,4.16992500144231,7.68650052718322,10.7927902943011,10.8105716347411,16.0768990839315,11.4189067312579,8.59991284218713,5.58496250072116,12.7257922714942,9.49984588708321,7.88264304936184,7.52356195605701,12.3788367132106,12.5245417150358,13.347898144596,5.70043971814109,5.4594316186373,1,5.85798099512757,1,2,1,8,5.08746284125034,1,1,3.8073549220576,9.96000193206808,9.79116288855502,1,5.39231742277876,5.39231742277876,9.27146302790437,6.04439411935845,4,12.2807707701306,5.85798099512757,10.0927571409199,2.58496250072116,"0"
"TCGA.NC.A5HK.01A",5.58496250072116,10.1059085085712,5.08746284125034,4,8.13955135239879,2,5.08746284125034,12.3734089602287,1,2,1,16.4722148541157,1,1,12.3575520046181,2.58496250072116,1,12.8061468033205,2.58496250072116,12.6397928932793,6.58496250072116,8.14974711950468,7.20945336562895,5,7.75488750216347,6.85798099512757,1,7.16992500144231,12.3128829552844,1,4.4594316186373,4.70043971814109,12.3548003443506,9.10852445677817,10.6917435191713,4.16992500144231,3.58496250072116,2,10.7142455176661,16.0138024450405,1,3.8073549220576,1,13.3230547603416,1,13.4051414631363,1,1,4.4594316186373,10.0168082876866,1,10.6438561897747,1,2,10.8917837032183,3,2.58496250072116,1,8.39231742277876,2.58496250072116,6,2,2,1,1,2,2.58496250072116,3,4.4594316186373,3,5.4594316186373,1,1,2,5,7,5.75488750216347,4,1,10.7582232147267,1,10.1421070573025,1,9.29001884693262,3.8073549220576,10.1947568544222,6,1,6.58496250072116,3,10.65999589243,10.7598881832218,15.812829099146,15.1194275110673,12.8933015308606,3,11.4655664048094,7.85798099512757,4.70043971814109,5.39231742277876,12.4309751725881,12.6555307231556,12.8599229728618,2,3.58496250072116,1,8.48381577726426,2,2,2.58496250072116,10.7764330324447,3,1,1,2,10.7565563225241,7.06608919045777,1,1,1,8.4757334309664,11.6564248632778,12.9804966361835,10.4241662888181,5.64385618977472,9.51175265376738,1,"0"
"TCGA.63.A5MI.01A",4.58496250072116,15.1689071166463,7.5077946401987,12.0175044011094,6.90689059560852,4.8073549220576,4.16992500144231,10.929258408637,1,7.16992500144231,4.16992500144231,16.4214074120625,2,8.23840473932508,11.1279943209764,1,1,13.2943335596718,5.52356195605701,13.0426853722194,7.39231742277876,9.64745842645492,5.8073549220576,7.55458885167764,7.22881869049588,2,4.16992500144231,5.90689059560852,11.5526690975143,1,8.01122725542325,3.32192809488736,14.7117745049653,10.3286749273279,9.38370429247405,9.92777796208234,1,1,4.32192809488736,13.7328033943935,7.24792751344359,8.45121111183233,1,8.97154355395077,1,12.2796105810525,1,1,1,1,1,7.58496250072116,1,2,11.9915218460757,5.58496250072116,2,1,7.2667865406949,4.8073549220576,3,9.4797802640291,2,2,2,1,1,3.8073549220576,8.14974711950468,1,2,1,3.32192809488736,9.65463602852797,1,9.10328780841202,6,6.04439411935845,2,10.2360141919001,6.20945336562895,13.5015884229324,5.58496250072116,7.90689059560852,8.19967234483637,10.5830827675029,3.32192809488736,4.58496250072116,4.58496250072116,10.6865005271832,10.1548181090521,10.243173983473,15.4446913933995,13.2051823262286,10.9410476063406,8.22881869049588,15.9335984552372,8.70735913208088,11.0525680508042,5.75488750216347,10.9915218460757,11.6724253419715,13.0168082876866,3,8.59991284218713,6.35755200461808,1,1,5.08746284125034,5.32192809488736,10.7210991887072,1,1,1,4.70043971814109,11.1497471195047,9.76818432477693,1,4.32192809488736,2,9.76487159073609,7.85798099512757,3,11.7838167593202,3.8073549220576,5.52356195605701,4.4594316186373,"0"
"TCGA.85.6561.01A",7.94251450533924,15.48236681376,7.28540221886225,13.6510516911789,10.1972166931101,2.58496250072116,7.71424551766612,11.0967151544885,3.32192809488736,10.4199601778479,5.4594316186373,17.2356216141882,5.24792751344359,1,11.6492561775173,3,2,13.4056733322819,5.52356195605701,14.0738068471785,8.79441586635011,8.76818432477693,9.71080643369935,1,9.31741261376487,4.16992500144231,3.32192809488736,8.24792751344359,11.4167975276061,1,10.1774195379892,6.20945336562895,16.9090258189162,12.2064039139738,8.88874324889826,2,1,1,8.49984588708321,12.0546043179607,3.58496250072116,9.61470984411521,1,10.9233274854192,1,13.3381792499001,2.58496250072116,1,3.8073549220576,7.5077946401987,1,8.60733031374961,2,5.64385618977472,11.4460494067166,13.9257398643376,2.58496250072116,1,7.83289001416474,5.16992500144231,1,6.28540221886225,2,8.15987133677839,1,6.12928301694497,3.58496250072116,6.83289001416474,7.85798099512757,2.58496250072116,1,1,1,10.6474584264549,7.91886323727459,10.3487281542311,6.08746284125034,5.8073549220576,1,11.1598713367784,2,14.399277924509,11.2772874001304,7.55458885167764,14.3356694869461,14.6040898614692,12.8313072438021,11.0389189892923,11.4726908392428,11.6320864128352,10.6759570329417,11.1548181090521,11.2585660338899,12.8392037880969,13.1481587729379,6.12928301694497,15.9889509076016,11.4625022725973,11.6960981709559,7.20945336562895,12.4918530963297,13.7782825099957,13.9639797878153,6.20945336562895,5.75488750216347,1,4.58496250072116,1,2,1,8.82017896241519,7.53915881110803,3,1,6.08746284125034,10.7632123668144,10.1623913287569,1,5.4594316186373,11.1150436501617,10.5410966153495,7.4262647547021,5.58496250072116,14.0876285825385,7.28540221886225,8.97154355395077,2.58496250072116,"0"
"TCGA.18.3411.01A",6,15.4114447835268,11.6101020629997,9.4178525148859,8.74819284958946,3.8073549220576,8.11894107272351,11.2911706993219,2.58496250072116,6.85798099512757,2.58496250072116,16.2593386992878,4.4594316186373,1,11.4604558963096,3.58496250072116,1,13.5132341138061,1,14.0620461377205,6,8.27612440527424,9.53138146051631,9.27612440527424,8.84549005094437,7,3.58496250072116,6.16992500144231,11.2992080183873,2.58496250072116,6.16992500144231,1,13.7344979416926,11.940313597146,7.4757334309664,7.65821148275179,1,1,6.93073733756289,13.0917659385168,8.4757334309664,9.01122725542325,1,9.4757334309664,7.44294349584873,11.6284455401372,2,1,3.32192809488736,5.90689059560852,1,6.12928301694497,9.76818432477693,5.52356195605701,11.5584207132687,8.54689445988764,11.8695938432408,2,8.18982455888002,3.8073549220576,4.58496250072116,10.7714894695006,3.58496250072116,4,9.43879185257826,7.83289001416474,2.58496250072116,4.70043971814109,8.467605550083,2,1,1,1,6,9.35314682549808,9.07681559705083,6.95419631038687,6.04439411935845,3.32192809488736,11.9851303734669,2.58496250072116,13.5912885792461,3.8073549220576,7.14974711950468,8.44294349584873,11.9901039638575,5.39231742277876,3.8073549220576,3.8073549220576,7.76818432477693,11.3553510964248,10.8672787397097,13.6726463261246,10.967226258836,13.3799198176465,5.39231742277876,9.02790599656988,9.76155123244448,7.24792751344359,5,11.9210970881068,12.5107641679179,12.4848228942621,6.52356195605701,5.70043971814109,2,2.58496250072116,1,2.58496250072116,1,11.6110247973074,8.06608919045777,1,1,1,10.1189410727235,10.8902642770211,1,3,4.90689059560852,8.81378119121704,8.24792751344359,4.58496250072116,12.6156296369681,6.16992500144231,6.6724253419715,1,"0"
"TCGA.66.2787.01A",6.8073549220576,14.9534689622288,10.5216004397237,4.90689059560852,7.24792751344359,3.8073549220576,4.58496250072116,9.27146302790437,3.8073549220576,7.56985560833095,4.32192809488736,16.4171602665067,4.4594316186373,1,11.6519486107234,6.85798099512757,2,11.7262181593322,4.4594316186373,14.0535865436392,6.4262647547021,9.06608919045777,9.69348695749933,1,12.1273495410591,6.16992500144231,5.4594316186373,5.95419631038687,11.5196362528432,2.58496250072116,10.3128829552844,2,13.2395985292491,11.8879821330585,9.73809225962049,3.58496250072116,1,1,5.32192809488736,12.4767462039395,6.08746284125034,8.08746284125034,1,10.5333297323058,1,11.2021238238305,1,1,1,2,1,7,2.58496250072116,6.70043971814109,11.1522848423066,10.5488219084588,1,1,5.64385618977472,3.8073549220576,2.58496250072116,7.39231742277876,1,3.58496250072116,9.55074678538324,3.32192809488736,2,4.4594316186373,5.58496250072116,1,4.16992500144231,3.58496250072116,2,3.58496250072116,5.24792751344359,8.60733031374961,2,4.8073549220576,1,11.7304701371842,1,13.6277618524026,6.85798099512757,5.24792751344359,10.1318569606088,12.4194335507054,7.52356195605701,2,9.3264294871223,8.48381577726426,12.0443941193585,11.3717766443379,13.8795832496128,10.7960396088298,5.75488750216347,4.4594316186373,11.5478585060584,9.92184093707449,8.5077946401987,7.55458885167764,11.9943534368589,12.292321632802,13.353698209048,10.2667865406949,4.32192809488736,1,1,1,6.08746284125034,6.70043971814109,7.20945336562895,7.52356195605701,3,1,5,10.609178738142,11.1823943534045,1,4.16992500144231,7.08746284125034,9.15987133677839,6.39231742277876,4,12.5201275503249,6.28540221886225,12.6926155016946,2.58496250072116,"0"
"TCGA.60.2711.01A",7.04439411935845,15.7626934677544,8.8703647195834,12.7368246990989,8.67948009950545,2,6.49185309632967,10.3241805466187,2.58496250072116,7.2667865406949,2,17.7417171399988,4.70043971814109,8.07681559705083,11.8603110549195,5.64385618977472,3.8073549220576,13.6891244049133,4.58496250072116,14.2027360432502,6.20945336562895,8.52356195605701,6.39231742277876,8.4594316186373,10.57931593758,6.83289001416474,5.16992500144231,6.24792751344359,12.5473765634981,2,10.1241213118292,5,12.7507069862249,9.91288933622996,8.16992500144231,4.8073549220576,2.58496250072116,1,6.61470984411521,10.9188632372746,5.39231742277876,10.243173983473,1,11.0566377151132,1,13.3054917921107,3.58496250072116,1,3.8073549220576,4.58496250072116,1,6.7279204545632,3.8073549220576,6.93073733756289,12.9901039638575,11.3858624006415,4,2,7.96578428466209,3.8073549220576,3,8.09803208296053,1,4.16992500144231,1,3.8073549220576,1,2.58496250072116,7.85798099512757,2,1,3.58496250072116,1,6.85798099512757,4,10.1472049249422,4.32192809488736,4.58496250072116,2,11.298062567719,5.08746284125034,14.2582715762829,6.16992500144231,8.83920378809694,9.77807712953536,12.0887882387169,7.06608919045777,5.85798099512757,9.79116288855502,9.51175265376738,11.4635243732712,11.5372184005386,16.9913889787984,12.7402023887679,8.21916852046216,4.4594316186373,14.4107163336043,10.3509391815464,9.48381577726426,8.60733031374961,11.5507467853832,12.3202364452416,14.0759804624163,6,6.4262647547021,4.90689059560852,1,1,5.64385618977472,6.83289001416474,10.5176693881338,4.16992500144231,2.58496250072116,5.52356195605701,4.58496250072116,10.9628960053373,9.89178370321831,1,6.55458885167764,9.17492568250068,9.98299357469431,5.52356195605701,5.39231742277876,12.9797824307031,6.78135971352466,10.6017707884077,3.58496250072116,"0"
"TCGA.63.A5MB.01A",5.85798099512757,15.9102679558108,10.0794847838268,7.59991284218713,7.62935662007961,5.16992500144231,5.16992500144231,10.2992080183873,3,8.78790255939143,6.28540221886225,16.7409402054259,3.58496250072116,6.39231742277876,11.7245138531199,9.2336196767597,8.98868468677217,13.1385917946375,4.58496250072116,14.0778171208959,8.4262647547021,8.4178525148859,9.09275714091985,7.14974711950468,11.4387918525783,6.32192809488736,2.58496250072116,5.75488750216347,12.102631888855,2.58496250072116,9.83920378809694,4.4594316186373,12.7232343008934,10.6456584324087,11.5593770905267,1,3.8073549220576,1,6.35755200461808,13.0828143376723,6.12928301694497,7.04439411935845,2,12.3224915375975,1,11.9765641234153,2.58496250072116,1,4.32192809488736,5,2.58496250072116,8.17990909001493,5.64385618977472,3.32192809488736,12.1642784383012,13.4120405145517,3,3.8073549220576,6.61470984411521,4.90689059560852,5.85798099512757,8.79441586635011,1,4.32192809488736,3,3.32192809488736,2,5.32192809488736,5,4.4594316186373,4.70043971814109,2,3,9.5352753766208,6.75488750216347,10.1699250014423,4.16992500144231,7.56985560833095,1,10.2807707701306,3.32192809488736,10.7665289085989,2,8.10852445677817,7.90689059560852,11.8509681509824,8.57742882803575,2,9.34872815423108,11.4645457503339,9.75488750216347,11.2502984179063,10.9715435539508,10.609178738142,6.95419631038687,6.32192809488736,16.4475352893878,10.0112272554233,11.8902642770211,6.49185309632967,12.1842554954053,12.4943556035328,13.7357675472666,7.98868468677217,5.32192809488736,2,6.20945336562895,1,3.8073549220576,6.49185309632967,12.7414669864011,7.24792751344359,4.16992500144231,5.52356195605701,7.33985000288462,10.4553272203046,8.4757334309664,1,5.90689059560852,8.4594316186373,8.60733031374961,6.7279204545632,7.91886323727459,13.4056733322819,7.22881869049588,11.9886846867722,3,"0"
"TCGA.77.8154.01A",6,15.3665271279655,9.4594316186373,12.7866780338907,7.59991284218713,3,7.33985000288462,8.98299357469431,1,8.83920378809694,3.8073549220576,15.9391659596335,1,2,11.8925428166486,2.58496250072116,1,13.1234747982441,2,11.9314762338868,6.4594316186373,9.85174904141606,1,2,10.1996723448364,5,4,4.90689059560852,12.0450770519349,1,6.75488750216347,5.16992500144231,12.9443460341378,6.16992500144231,8.49185309632967,2,1,1,5.08746284125034,13.5430318202552,1,4.8073549220576,1,9.3264294871223,1,12.1072170755914,1,1,2,2.58496250072116,1,9.13955135239879,2,3.8073549220576,11.1472049249422,6.95419631038687,1,2,6.75488750216347,3.8073549220576,2.58496250072116,5.8073549220576,2,4.16992500144231,4.16992500144231,2,1,5.8073549220576,7.35755200461808,1,1,1,1,9.02790599656988,1,7.7279204545632,4,3.58496250072116,1,10.2021238238305,1,14.1045987535644,5.58496250072116,5.75488750216347,11.2070143201775,11.654636028528,9.93073733756289,7.22881869049588,6.4594316186373,8.876516946565,10.0606959316876,9.60733031374961,14.6035104425928,11.90989308377,13.7494504655699,4.58496250072116,13.2497060569697,9.5274770060604,9.4093909361377,8.4262647547021,9.94836723158468,11.5117526537674,12.2270141936491,3,6.83289001416474,2.58496250072116,1,1,1,2.58496250072116,5.64385618977472,6.61470984411521,1,3.32192809488736,4.16992500144231,9.44708322620965,6.8073549220576,1,4.32192809488736,2.58496250072116,6.52356195605701,7.70043971814109,3.58496250072116,12.9266666293473,4.16992500144231,8.86418614465428,8.73470962022584,"0"
"TCGA.63.A5ML.01A",6.58496250072116,14.3980756229099,10.4838157772643,7.4262647547021,7.3037807481771,3.32192809488736,6.35755200461808,10.57931593758,2.58496250072116,2,4.70043971814109,16.6096981810843,2,1,11.0306671362469,4.4594316186373,1,11.8399910705399,4.32192809488736,13.1661630826461,7.75488750216347,7.96578428466209,3.58496250072116,4.4594316186373,6.55458885167764,5.8073549220576,4.8073549220576,5.70043971814109,11.6137894644726,2.58496250072116,7.8703647195834,3.32192809488736,12.8205778826558,5.75488750216347,9.4797802640291,1,2.58496250072116,1,6.58496250072116,12.9964734887332,6.12928301694497,8.37503943134692,1,11.1786648510065,1,12.2911706993219,1,1,3.32192809488736,8.40087943628219,1,9.2240016741981,2.58496250072116,4.32192809488736,12.1879705919842,7.84549005094437,1,1,6.85798099512757,4.16992500144231,4.16992500144231,7.32192809488736,1,2,1,3.8073549220576,1,2,5.75488750216347,1,6.04439411935845,1,2,5.4594316186373,5.95419631038687,9.21916852046216,5.16992500144231,5.16992500144231,2,10.3728650601126,1,12.7274950690254,2,7.14974711950468,5.16992500144231,11.9053870050181,1,1,2.58496250072116,10.1421070573025,10.5058115539196,11.2479275134436,14.873828574887,10.1421070573025,8.4093909361377,4.58496250072116,13.4442384380781,9.09275714091985,9.64024493622235,8.06608919045777,11.9607259948391,11.8649599151426,13.0007042690112,7.56985560833095,8.23840473932508,2,6.64385618977472,1,2.58496250072116,4,11.6411485974112,4,2.58496250072116,2.58496250072116,2.58496250072116,10.0443941193585,9.83605035505807,1,5.52356195605701,2.58496250072116,9.37068740680722,7.5077946401987,5.16992500144231,12.3668685861671,6.52356195605701,13.5350323145293,1,"0"
"TCGA.58.A46M.01A",5.70043971814109,13.7657004876511,9.79116288855502,7.35755200461808,5.58496250072116,5.32192809488736,3.8073549220576,11.2992080183873,1,2.58496250072116,1,16.9404053687208,5.16992500144231,6.49185309632967,12.410451351504,3.32192809488736,1,12.0402897210257,3,13.5247865508516,5.52356195605701,7.56985560833095,3.58496250072116,4,8.99435343685886,5.64385618977472,3.58496250072116,4.90689059560852,12.4444972871038,2,6.61470984411521,4,12.0914353863236,9.68299458368168,9.91587937883577,2,1,1,4.8073549220576,11.539158811108,3.8073549220576,3,1,11.6995724532873,3,12.6843103111243,2,1,3.32192809488736,1,1,9.13955135239879,2,5.32192809488736,10.6635581042173,13.1366707623418,1,1,6.4594316186373,2.58496250072116,5,6.61470984411521,2,2.58496250072116,9.64385618977473,2,3,5.32192809488736,7.4594316186373,3.8073549220576,2,2.58496250072116,1,7.02236781302845,5.52356195605701,5.52356195605701,3,4.4594316186373,1,11.3695973462787,1,14.4631411703717,1,5.24792751344359,2.58496250072116,11.0674343607565,3.8073549220576,1,1,1,10.9439799143437,11.9410476063406,14.7495552174335,12.3376219019925,6.93073733756289,4,6.95419631038687,8.29462074889163,3.58496250072116,6.08746284125034,13.3171299263845,13.1000052244227,12.9498267107591,9.82336724004623,7.78135971352466,1,2,2.58496250072116,1,3.8073549220576,7.83289001416474,6,1,1,1,10.581200581925,5.8073549220576,1,4.4594316186373,3.32192809488736,10.9351650496037,5.24792751344359,5.08746284125034,10.4655664048094,5.95419631038687,7.90689059560852,2,"0"
"TCGA.77.8153.01A",5.39231742277876,14.519021895622,10.2620948453702,9.84549005094438,8.88874324889826,2.58496250072116,5.16992500144231,11.2082343583398,1,6.32192809488736,1,16.758249244642,4.58496250072116,2.58496250072116,12.1642784383012,3.32192809488736,1,12.577900836887,2.58496250072116,13.6640027628865,4.58496250072116,9.30833903013941,8.09803208296053,5.39231742277876,8.97154355395077,5.32192809488736,2.58496250072116,5.95419631038687,11.6697708885255,3.58496250072116,3.8073549220576,3.32192809488736,14.2446611447642,8.98868468677217,10.4898479604393,5.95419631038687,4.16992500144231,2,4,13.1006623390052,2,10.729620743553,1,10.4199601778479,3,12.2197735508929,1,1,2.58496250072116,3,1,6.6724253419715,3.58496250072116,4.16992500144231,11.8757493514201,11.6768386064742,1,1,8.23840473932508,2,3,9.94544383637791,3.8073549220576,2.58496250072116,1,3.32192809488736,1,5.90689059560852,7,1,1,3.8073549220576,1,9.14465824283188,4.16992500144231,4.16992500144231,4.90689059560852,6.49185309632967,1,10.3420746679991,1,13.3657756353263,5.70043971814109,9.4757334309664,10.4051414631363,10.3772105303886,7.33985000288462,6.85798099512757,7.59991284218713,4.8073549220576,11.1885888457073,10.9541963103869,14.5633154588863,13.097044499323,9.93073733756289,2,10.0306671362469,7.76818432477693,6.52356195605701,8.68650052718322,11.7347096202258,12.1228279948077,13.2027360432502,3.32192809488736,7.55458885167764,1,2,1,2.58496250072116,1,12.4356702609366,5.75488750216347,2.58496250072116,1,1,9.72109918870719,11.0028150156071,1,4.90689059560852,6.39231742277876,9.7279204545632,5.4594316186373,3.32192809488736,9.93369065495223,3.32192809488736,8.33091687811462,4.70043971814109,"0"
"TCGA.56.7582.01A",5.64385618977472,14.6070990940936,10.2264121927888,11.8089641749193,5.75488750216347,3,4.90689059560852,10.57931593758,3.8073549220576,11.6591039634737,1,16.3480019219185,3.8073549220576,5.08746284125034,11.3309168781146,5.32192809488736,1,12.7507069862249,3.8073549220576,13.3646818558646,4.8073549220576,8.71424551766612,9.36632221424582,5.08746284125034,11.8703647195834,4.58496250072116,4,3.32192809488736,11.5449644327892,1,5.39231742277876,6.7279204545632,14.1772637982535,10.6293566200796,8.10852445677817,6.90689059560852,2,1,6,12.1369911120802,5.08746284125034,7.06608919045777,2,10.57931593758,1,10.6706562491184,1,1,3.32192809488736,7.16992500144231,1,6.4594316186373,7.74146698640115,1,12.403012023575,10.6847486204216,1,1,8.62205181945638,2,1,9.12928301694497,3.32192809488736,6.52356195605701,2,1,1,3.58496250072116,5.64385618977472,1,2,1,1,8.20945336562895,4.32192809488736,6.8073549220576,5.70043971814109,7.74146698640115,1,11.3208005488816,1,13.7245138531199,9.61102479730735,6.88264304936184,11.3342732853072,11.9534689622288,8.62935662007961,7.18982455888002,10.6110247973074,4,10.3398500028846,10.2479275134436,11.581200581925,11.4115109880121,12.5774288280357,1,5.24792751344359,9.30833903013941,4.58496250072116,4.16992500144231,11.4584066132365,11.9758479680068,13.5274770060604,10.3509391815464,4.58496250072116,1,4,1,2.58496250072116,3.58496250072116,9.66888498426625,5.85798099512757,2.58496250072116,1,1,10.0334230015375,11.0042204663182,1,2,9.53915881110803,7.20945336562895,3.32192809488736,3.8073549220576,12.6096404744368,4,9.84549005094438,4.32192809488736,"0"
"TCGA.85.8052.01A",6.4594316186373,13.537461094633,9.2045711442492,7.33985000288462,6.4594316186373,2.58496250072116,7.24792751344359,8.53915881110803,2.58496250072116,6.08746284125034,5.64385618977472,16.100210604883,3.58496250072116,6.08746284125034,12.0525680508042,8.13955135239879,3.8073549220576,12.3755825124905,4.58496250072116,12.4777582664439,6.83289001416474,7.90689059560852,7.3037807481771,5.75488750216347,10.929258408637,5.24792751344359,4.32192809488736,5.4594316186373,10.6741922681457,3.32192809488736,12.3303567169579,3.8073549220576,12.6022349013411,9.82654848729091,9.9915218460757,1,2,1,5.32192809488736,12.928148216169,3,8.14974711950468,1,11.2877123795494,1,12.775198728898,1,1,3.8073549220576,2.58496250072116,1,7.02236781302845,5.08746284125034,3,10.5526690975143,12.115693952197,2.58496250072116,1,6.12928301694497,5.16992500144231,3.58496250072116,7.98868468677217,1,5.52356195605701,1,1,2,4.90689059560852,5.24792751344359,4.70043971814109,2,1,3.8073549220576,3.58496250072116,4.90689059560852,9.96578428466209,5,5,1,9.78135971352466,1,13.326710358347,2,6.16992500144231,8.6724253419715,11.4304525516655,3.58496250072116,3.32192809488736,10.3286749273279,10.4051414631363,9.82972273508606,9.4797802640291,13.2854022188622,11.5449644327892,8.68650052718322,5,14.7117745049653,8.94251450533924,10.612868497291,5.95419631038687,11.12153351734,11.2969162068793,12.6974020075027,4.70043971814109,7.10852445677817,1,5.08746284125034,1,8.91886323727459,6.49185309632967,8.68650052718322,4.70043971814109,4.70043971814109,1,4.8073549220576,8.91886323727459,10.0821490413539,1,5.52356195605701,6.58496250072116,9.12928301694497,8.93073733756289,5.95419631038687,12.3470676571659,5.58496250072116,9.85174904141606,1,"0"
"TCGA.85.A53L.01A",6.75488750216347,15.1393914704193,8.70735913208088,12.2562086885274,8.71424551766612,3,2,11.9858419370033,1,1,6.20945336562895,17.7284121502871,2,5,12.3100446796475,7.2667865406949,2,13.1153688378202,3,12.4199601778479,9.11894107272351,11.3826240265749,7.65821148275179,10.1873520732005,9.12412131182919,7.4757334309664,2,5.39231742277876,11.129283016945,2.58496250072116,7.62935662007961,3,15.0146307658542,11.2934716488381,12.2591547688668,1,1,1,9.78135971352466,14.6554189166658,1,3.58496250072116,1,11.6302671250268,1,12.5603328342124,1,1,3.8073549220576,8.49984588708321,1,9.51569983828404,6.70043971814109,1,11.3630396302565,9.69348695749933,1,2,9.55842071326866,3.8073549220576,3.32192809488736,8.97154355395077,2,2.58496250072116,5.70043971814109,7.16992500144231,4.16992500144231,6.20945336562895,6.28540221886225,3,3.58496250072116,1,2,4.58496250072116,4.4594316186373,8.83920378809694,5,6.08746284125034,2,10.8734441125154,2,12.9439799143437,4.58496250072116,8.74819284958946,7.96578428466209,11.1586096882145,5.16992500144231,4.4594316186373,6.04439411935845,10.5660540381711,10.0168082876866,10.3597495603223,15.0403753485321,12.1686721181322,8.64385618977472,3.58496250072116,14.2312211807112,9.06069593168755,9.94251450533924,8.8703647195834,11.652844973002,12.919980595049,13.8097681287104,2.58496250072116,6.95419631038687,1,3.58496250072116,1,5.52356195605701,5.4594316186373,12.2917462808339,2.58496250072116,3.8073549220576,1,3.32192809488736,10.3575520046181,8.13955135239879,1,6.4594316186373,2.58496250072116,9.43045255166553,8.68650052718322,6.4594316186373,11.4491486453754,4.58496250072116,11.9614496943982,7.32192809488736,"0"
