"","SLC46A2","POPDC3","NLRP10","PPP2R2C","FMO5","IRS1","RAD51AP2","SLC34A2","PLAAT1","AKR1C7P","SSX1","WNK2","DCAF8L1","SLC7A11","GCLC","ADGRF5","OR11N1P","MYOSLID","MAGEA3","LINC01234","LIPK","CAPN9","TRPM8","SLC47A2","SH2D5","LINC02598","CLEC3B","NALF2","GINS2","MIR4713HG","PDE10A","NUS1P2","RCOR2","CHRD","SPRR2D","TPTE","OLFM3","CHIAP2","FAM83A","SPRR2G","VIL1","RGS20","MMRN1","RPL26P13","FAM72C","VCAN","CYP4F2","PTCHD3","ALOX15P2","CDKN2A","DUXAP9","LINC02434","MAB21L3","CCNP","DEFA5","CLEC4M","FTCD","OTOP1","SMC1B","POU3F2","CCDC141","KRT3","CD5L","ABCA3","IL19","CFHR4","NR0B1","H3C4","PPP1R27","TLX3","LINC02377","LINC01549","DSCR4","KLK9","OR7E5P","CACNA1I","IL6","PRSS3","ONECUT3","SRMP1","NTSR2","PLXNB3","OR5M11","C14orf39","PPFIA4","KCNA10","C7orf33","IMPDH1P8","KIAA0895LP1","LINC01228","MAGEA6","CR1","PPP4R3C","DCAF8L2","TEK","CCDC140","FOXD3","LINC01036","PTPN5","GTF2IRD2P1","ALOXE3","SBSN","B4GALNT2","MAP1LC3C","MRC1","CDH5","GIMAP8","COL4A3","BPIFB4","AGER","RGL1","DLX1","DES","ISM2","C7","LINC02471","ESCO2","ANGPT4","LINC02457","C4orf17","GALNT14","KCNV1","GNG4","OTOP2","PCNPP3","SLC6A5","LINC01639","GKN2","CENPI","DSEL","PRORY","KLK12","DMRT3","COL9A3","JPH3","AQP1","SCUBE1","ACP7","ASCL4","SP8","status"
"TCGA.21.1079.01A",3.8073549220576,10.3128829552844,6.32192809488736,13.9765641234153,7.8073549220576,13.990635833003,6.08746284125034,7.24792751344359,2.58496250072116,4.16992500144231,2,5.8073549220576,1,9.90086680798075,11.8454900509444,11.7397806097733,2.58496250072116,10.3509391815464,11.9736973663054,11.393390457444,3.32192809488736,1,3.32192809488736,10.8392037880969,11.7648715907361,3.58496250072116,7.16992500144231,7.18982455888002,10.4115109880121,7.62935662007961,8.53138146051631,4.90689059560852,7.28540221886225,8.6724253419715,11.5689061545021,1,1,1,15.6218229473942,10.5372184005386,1,9.5077946401987,7.84549005094437,6.04439411935845,5.16992500144231,14.855452509744,2,1,1,14.0546043179607,8.53138146051631,8.82017896241519,7.82017896241519,3.58496250072116,1,2.58496250072116,5.32192809488736,1,2.58496250072116,4.16992500144231,3.58496250072116,4.70043971814109,2.58496250072116,7.16992500144231,5.39231742277876,4.16992500144231,1,8.97154355395077,3.32192809488736,1,2,2,1,3,1,2,12.2324209271761,6.7279204545632,6.4262647547021,2,1,10.4998458870832,1,1,8.43462822763673,1,1,3,1,2,11.9851303734669,7.35755200461808,1,2,9.86727873970966,4.90689059560852,3,2,2.58496250072116,8.467605550083,8.56224242422107,12.1605017475557,5.16992500144231,5.32192809488736,11.631177055704,11.8902642770211,9.06069593168755,3.58496250072116,1,7.97727992349992,10.4408691676109,8.79441586635011,5.58496250072116,6.20945336562895,6.4262647547021,1,10.3398500028846,3.58496250072116,3.58496250072116,1,11.8540891798706,1,9.31741261376487,2.58496250072116,3,5.58496250072116,1,2,9.82336724004623,8.94251450533924,4.4594316186373,3.8073549220576,4,8.3037807481771,6.4594316186373,12.4125698468052,3.32192809488736,8.38370429247405,1,2,"1"
"TCGA.22.4601.01A",6,4.4594316186373,3.32192809488736,12.3917806060132,8.6724253419715,10.4898479604393,4.70043971814109,13.845097960973,7.28540221886225,9.12928301694497,1,11.5372184005386,1,13.6691065113363,15.6828848855452,10.9038818457362,1,4.58496250072116,1,3.58496250072116,2.58496250072116,6.93073733756289,4,7.49185309632967,6.32192809488736,3.32192809488736,7.08746284125034,9.39231742277876,10.6293566200796,5.16992500144231,7.28540221886225,2,8.467605550083,9.876516946565,10.8105716347411,1,2,3.58496250072116,9.03342300153745,6.04439411935845,6.90689059560852,6.52356195605701,8.22881869049588,5.32192809488736,5.52356195605701,11.7253662578956,2,2,2,11.8872206154684,5.64385618977472,1,3.58496250072116,4.16992500144231,1,2.58496250072116,7.24792751344359,1,9.26209484537018,2,5.4594316186373,4.4594316186373,2.58496250072116,12.6573184495813,2.58496250072116,3.8073549220576,10.6384359139905,5.52356195605701,2.58496250072116,6.58496250072116,1,2,1,1,1,8.66533591718518,7.08746284125034,3.8073549220576,3.58496250072116,4,2,11.2384047393251,3,3,10.0361736125535,1,2,2,1,4.4594316186373,2.58496250072116,7.3037807481771,1,1,8.06608919045777,1,8.33985000288462,1,1,7.88264304936184,6.78135971352466,9.82972273508606,4.58496250072116,3.32192809488736,11.0901124196643,10.6456584324087,8.74819284958946,6.93073733756289,2,10.7364019313183,9.96866679319521,5.39231742277876,8.59245703726808,4.16992500144231,11.2761244052742,3,7.68650052718322,3.58496250072116,1,4.16992500144231,11.6679985356725,3.8073549220576,7.89481776330794,1,1,1,1,5.52356195605701,8.79441586635011,8.05528243550119,1,5.32192809488736,7.6724253419715,4.90689059560852,7.55458885167764,12.5947911180893,7.04439411935845,9.97727992349992,1,4.32192809488736,"1"
"TCGA.NC.A5HQ.01A",6.24792751344359,2.58496250072116,2.58496250072116,7.55458885167764,8.96578428466209,11.9181178510318,5.08746284125034,13.3501104433479,10.0195907283579,7.08746284125034,2,13.450953464713,1,11.6220518194564,13.9829935746943,10.8313072438021,4.32192809488736,7.85798099512757,6.04439411935845,9.39231742277876,1,5.4594316186373,4,10.0389189892923,9.2240016741981,8.55458885167764,8.28540221886225,10.1267044728432,10.8993569229231,6.35755200461808,6.20945336562895,6.83289001416474,6.49185309632967,8.4178525148859,13.770457424932,2,1,7.22881869049588,14.2479275134436,10.1137421660492,4.16992500144231,7.12928301694497,7.6724253419715,4.58496250072116,6.04439411935845,12.7317432907078,4,1,2,13.9474543067672,8.33985000288462,2,8.65105169117893,6.16992500144231,1,3.58496250072116,7.20945336562895,1,5.52356195605701,2.58496250072116,5.8073549220576,9.28540221886225,3.32192809488736,11.9765641234153,3.32192809488736,1,2.58496250072116,9.03342300153745,6.75488750216347,1,1,1,2,3,1,7.2667865406949,9.05528243550119,9.09803208296053,6.49185309632967,3.32192809488736,1,11.9210970881068,1,7.39231742277876,10.8249587405285,2,2.58496250072116,6.12928301694497,5.90689059560852,1,7.64385618977472,8.96000193206808,1,2,8.71424551766612,1,2,2,4.8073549220576,10.2502984179063,10.2502984179063,13.2206806210522,8.88264304936184,4.8073549220576,10.12153351734,10.5943246039248,9.68299458368168,9.98868468677217,4.58496250072116,12.2173519052703,10.3575520046181,3.58496250072116,7.20945336562895,6.75488750216347,12.1548181090521,5.39231742277876,10.0195907283579,6.16992500144231,6.8073549220576,3.8073549220576,12.7279204545632,3,6.85798099512757,6.12928301694497,3,2,3,5.24792751344359,10.4655664048094,6,1,9.83920378809694,10.4450148458684,6.08746284125034,4.32192809488736,12.8257538328831,6.04439411935845,4.16992500144231,4.16992500144231,2,"1"
"TCGA.18.3415.01A",3.32192809488736,9.26209484537018,3,11.9307373375629,6.8073549220576,11.4115109880121,5.75488750216347,11.5840229402575,7.5077946401987,8.90689059560852,1,11.2679570844028,1,13.4080643199147,15.3512153218556,10.7245138531199,2,7.12928301694497,1,4.90689059560852,1,6.04439411935845,3.8073549220576,10.3286749273279,9.89481776330794,3.58496250072116,7.79441586635011,8.07681559705083,10.9844184588011,3.8073549220576,7.32192809488736,5.32192809488736,9.48784003382305,8.13955135239879,11.981567281903,1,1,1,11.9693865213423,6.78135971352466,2.58496250072116,9.8008998999203,9.37068740680722,4.16992500144231,3.8073549220576,13.941231050303,3.8073549220576,2,1,7.04439411935845,8.43462822763673,1,8.09803208296053,5.32192809488736,1,1,2.58496250072116,2,4.32192809488736,6.88264304936184,4.32192809488736,3.32192809488736,3.32192809488736,9.33091687811462,5,1,11.2008986050384,6.52356195605701,3,3.32192809488736,1,1,1,1,1,5.95419631038687,13.8585638629724,5.16992500144231,3.32192809488736,4,2.58496250072116,10.4429434958487,2.58496250072116,2.58496250072116,7.49185309632967,1,1,4.16992500144231,2,3.32192809488736,3.32192809488736,7.74146698640115,1,1,8.28540221886225,2,4.16992500144231,1,3,9.06608919045777,5.4594316186373,6.75488750216347,5.24792751344359,4.16992500144231,9.94544383637791,10.4777582664439,9.29001884693262,5,2.58496250072116,6.58496250072116,10.6402449362223,5.52356195605701,5.75488750216347,6.28540221886225,8.7279204545632,3.58496250072116,10.4635243732712,2.58496250072116,3.58496250072116,2,14.565935077541,2.58496250072116,8.82017896241519,4.16992500144231,1,2.58496250072116,1,3,9.96578428466209,9.16992500144231,1,8.94251450533924,8.09803208296053,7.39231742277876,2,11.6865005271832,6.04439411935845,7.93073733756289,2,2.58496250072116,"1"
"TCGA.21.5782.01A",5.70043971814109,5.85798099512757,5.90689059560852,8.55458885167764,7.4262647547021,11.5048189876328,6,12.7801296196253,8.59245703726808,5.32192809488736,5,11.0443941193585,5.24792751344359,8.53138146051631,11.8533095554037,9.95419631038687,3.8073549220576,5.52356195605701,7.4262647547021,8.83289001416474,5.4594316186373,7.04439411935845,7.85798099512757,7.20945336562895,7.12928301694497,5.24792751344359,7.22881869049588,8.60733031374961,10,5.39231742277876,9.56985560833095,5,12.2413873639989,8.85798099512757,10.8657332708518,4.90689059560852,6.97727992349992,6.7279204545632,11.3955341354623,7.10852445677817,7.4262647547021,6.55458885167764,7.5077946401987,3.32192809488736,5,13.3561768305164,6.12928301694497,4.70043971814109,6.24792751344359,9.73809225962049,5.4594316186373,4.16992500144231,7.97727992349992,6.04439411935845,3.8073549220576,6.08746284125034,6.39231742277876,5.32192809488736,7.39231742277876,5.58496250072116,8.33985000288462,5.75488750216347,6.35755200461808,10.4450148458684,6.52356195605701,6.61470984411521,3.58496250072116,4.90689059560852,4.90689059560852,4.58496250072116,4.90689059560852,5.24792751344359,6.20945336562895,2.58496250072116,4,8.07681559705083,7.71424551766612,6.4594316186373,6.35755200461808,3.8073549220576,4.58496250072116,10.6706562491184,4.8073549220576,6.7279204545632,9.29001884693262,5,5.58496250072116,5.24792751344359,6.64385618977472,4.32192809488736,8.19967234483637,8,4.58496250072116,5.95419631038687,8.22881869049588,5.52356195605701,4.58496250072116,5.16992500144231,6.39231742277876,8.40087943628219,6.90689059560852,8.5077946401987,7.64385618977472,5.4594316186373,8.4093909361377,10.5372184005386,8.08746284125034,8.40087943628219,6.93073733756289,8.53138146051631,9.94836723158468,6.16992500144231,9.07146236255662,6.75488750216347,9.45121111183233,4,8.28540221886225,6.95419631038687,3.58496250072116,6.78135971352466,11.1059085085712,6.55458885167764,7.3037807481771,6.16992500144231,3.8073549220576,7.24792751344359,4.90689059560852,5.90689059560852,8.68650052718322,7.70043971814109,4,6.20945336562895,8.68650052718322,7.8073549220576,6.7279204545632,11.9765641234153,8.36632221424582,6.28540221886225,6.28540221886225,7.93073733756289,"1"
"TCGA.22.5492.01A",9.83605035505807,3,3.32192809488736,6.16992500144231,10.4429434958487,14.4443678683963,5.32192809488736,16.3821511557685,9.0389189892923,5.08746284125034,2,12.2209828510818,10.9083926207737,11.4356702609366,13.8705573743264,13.2440664641948,3.8073549220576,6.58496250072116,14.0932524868615,2.58496250072116,6.32192809488736,5.58496250072116,3,5.8073549220576,5.64385618977472,6.58496250072116,10.0112272554233,6.12928301694497,11.9563761572497,7.7279204545632,8.27612440527424,7.74146698640115,7.88264304936184,8.6582114827518,8.86418614465428,1,1,6.20945336562895,13.2393001743642,4.16992500144231,3.58496250072116,5.32192809488736,10.4072677642447,6.49185309632967,5.24792751344359,14.7058483435089,2,1,3.32192809488736,13.0944076330812,7.4093909361377,2,9.73470962022584,4,1,4.70043971814109,3.8073549220576,8.57742882803575,5.08746284125034,2,8.75488750216347,6.4594316186373,6.12928301694497,15.0094787458881,5.75488750216347,6,1,8.36632221424582,4.58496250072116,1,1,4,2,1,1,6.16992500144231,9.2045711442492,5.58496250072116,3.32192809488736,2,2,11.6082548219779,4.70043971814109,4.4594316186373,9.89784545600551,1,1,3.58496250072116,4.16992500144231,1,7.08746284125034,11.3520434257954,1,2,10.6348110501717,1,4,1,5.08746284125034,5.32192809488736,5.8073549220576,7.35755200461808,6.49185309632967,6.6724253419715,14.1258977317603,12.9985904297453,11.7219536128014,8.89481776330794,2.58496250072116,11.7099453802325,13.4101863207251,9.25738784269265,10.0140204703149,5.24792751344359,13.5452058274256,6.75488750216347,10.5488219084588,4,3.8073549220576,1,13.871327736134,2.58496250072116,8.17990909001493,2,1,1,1,8.03342300153745,11.0402897210257,10.7698378436294,1,4.16992500144231,9.36632221424582,8.74819284958946,4.4594316186373,14.6587693478996,7.96578428466209,2.58496250072116,9.75822321472672,1,"1"
"TCGA.77.8008.01A",5.64385618977472,9.18487534290828,6.6724253419715,13.2848241002246,7.94251450533924,13.4312364120711,8.53915881110803,13.5915223465707,5.70043971814109,6.16992500144231,1,8.75488750216347,1,11.5517082616207,12.7342862320963,11.7064960180612,1,8.35755200461808,12.402479172215,6.24792751344359,8.65105169117893,3.8073549220576,5.8073549220576,10.7004397181411,9.05528243550119,2.58496250072116,6.61470984411521,6.64385618977472,9.10852445677817,6.95419631038687,9.31288295528435,6.35755200461808,8.64385618977472,11.1189410727235,14.613444170672,3.8073549220576,7,4,13.546653347655,8.66533591718518,2,9.60362634498619,8.18982455888002,6.24792751344359,4.90689059560852,16.9865087092299,1,5.52356195605701,1,11.9351650496037,6.58496250072116,1,9.76818432477693,4.90689059560852,1,2,3.8073549220576,1,4.32192809488736,4,6.08746284125034,5.08746284125034,3.58496250072116,11.0292872269682,4.8073549220576,6.7279204545632,4.4594316186373,6.16992500144231,3.58496250072116,1,6.85798099512757,3.58496250072116,1,5.52356195605701,2,5.4594316186373,9.73809225962049,5.64385618977472,2.58496250072116,3.58496250072116,3,12.4257404243162,1,5.16992500144231,11.3106127816595,2,1,3.58496250072116,6,2,11.9708249013626,9.07146236255662,5.32192809488736,2.58496250072116,9.06608919045777,1,5,4.32192809488736,3.58496250072116,6.55458885167764,6.24792751344359,16.0149358168374,10.57931593758,6.35755200461808,13.5260101070617,11.8509681509824,10.8201789624152,8.08746284125034,3,8.74146698640115,12.4299297413533,4,7.65821148275179,4.70043971814109,12.7544699952756,3.58496250072116,8.4757334309664,5.70043971814109,2,1,8.4178525148859,1,7.02236781302845,3.8073549220576,2.58496250072116,1,2,8.14974711950468,9.31288295528435,10.1922928144708,3,8.17990909001493,4.90689059560852,7.4093909361377,6.55458885167764,12.8177831217745,5.24792751344359,8.4262647547021,2.58496250072116,1,"1"
"TCGA.22.5478.01A",7.2667865406949,6.88264304936184,1,6.90689059560852,11.3151495622563,14.5855494154361,4.4594316186373,15.8486229404293,10.3442959079158,3.8073549220576,6.70043971814109,10.1085244567782,5.95419631038687,10.616548843779,12.4304525516655,11.7590559391602,3,5.24792751344359,13.5795516528066,6.55458885167764,5.16992500144231,6.70043971814109,5.8073549220576,5.52356195605701,9.16490692667569,3.32192809488736,8.90086680798075,6.08746284125034,11.5147140541385,5.24792751344359,8.02236781302845,7.16992500144231,10.9454438363779,9.22881869049588,8.876516946565,4.32192809488736,2,7.94251450533924,9.92481250360578,7.85798099512757,4.32192809488736,7.70043971814109,9.97154355395077,5.32192809488736,5.64385618977472,15.5106405595521,6.58496250072116,1,4.32192809488736,11.9893944998447,9.00562454919388,8.09803208296053,8.73470962022584,7.02236781302845,1,3.58496250072116,4.70043971814109,3,7.62935662007961,3,7.02236781302845,4.32192809488736,3.32192809488736,14.1628633376081,7.64385618977472,6,3.32192809488736,7.62935662007961,4.8073549220576,4.58496250072116,6.24792751344359,2,1,1,2,5.75488750216347,9.72451385311995,5.08746284125034,3.32192809488736,4.70043971814109,1,11.871135184243,1,4.16992500144231,9.2807707701306,1,3.58496250072116,5.90689059560852,2.58496250072116,1,13.4083297407674,9.58496250072116,2.58496250072116,1,10.1623913287569,1,6.61470984411521,1,4.58496250072116,5.52356195605701,4.70043971814109,5.52356195605701,7.52356195605701,6.35755200461808,11.9439799143437,12.1811522568656,10.4220647661728,8.49185309632967,4,11.4220647661728,13.4215389068483,9.27146302790437,9.72451385311995,9.16490692667569,13.653964643249,3,9.79116288855502,4.8073549220576,1,2,10.2312211807112,2.58496250072116,11.5410966153495,1,1,1,1,6.28540221886225,10.7498694273968,9.61838550225861,1,4.4594316186373,9.77478705960117,9.65463602852797,5.4594316186373,13.9242558009012,7.78135971352466,6.70043971814109,2.58496250072116,11.4450148458684,"1"
"TCGA.98.8022.01A",4.16992500144231,5.58496250072116,1,10.652844973002,8.84549005094437,11.6082548219779,3.8073549220576,14.6304946615056,7.70043971814109,1,2.58496250072116,10.652844973002,1,8.56985560833095,12.9181178510318,11.7607199474656,1,6.52356195605701,11.567005370247,9.60362634498619,5,7,6.4594316186373,6.85798099512757,6.85798099512757,6.70043971814109,9.4594316186373,6.39231742277876,9.81698362325538,5.8073549220576,5.32192809488736,6.28540221886225,7.04439411935845,8.36632221424582,10.3128829552844,5.08746284125034,5.64385618977472,6.70043971814109,13.2833777892856,6.28540221886225,6.58496250072116,5.85798099512757,8.60733031374961,5,4.90689059560852,12.8876014245087,3.32192809488736,7.22881869049588,1,6.32192809488736,5.85798099512757,1,6.16992500144231,8.02236781302845,1,3,5.70043971814109,1,8.11894107272351,3.32192809488736,5.58496250072116,2,2.58496250072116,13.9093305930068,5.90689059560852,6,4.8073549220576,3.58496250072116,3.58496250072116,6.70043971814109,7.61470984411521,1,4.4594316186373,1,3.8073549220576,6.08746284125034,8.8703647195834,5,1,2,1,9.65463602852797,2.58496250072116,4,7.56985560833095,2.58496250072116,4.8073549220576,5.4594316186373,5.24792751344359,2,4.32192809488736,6.75488750216347,7.18982455888002,6.08746284125034,8.79441586635011,1,7,6.39231742277876,4.32192809488736,6.4262647547021,5.85798099512757,10.4573808790725,6.39231742277876,5.85798099512757,10.1649069266757,11.5459297690855,9.56224242422107,9.98013957763916,1,12.4189067312579,11.2360141919001,6.49185309632967,10.9985904297453,5.39231742277876,12.1078709142796,4.8073549220576,7.37503943134692,5.08746284125034,1,1,10.7313190310251,3.58496250072116,5.58496250072116,2,1,1,5.4594316186373,6.85798099512757,7.70043971814109,7.64385618977472,2.58496250072116,5,5.85798099512757,9.25266543245025,5,13.7110216167918,7.7279204545632,6,2,1,"1"
"TCGA.39.5029.01A",6.04439411935845,9.06608919045777,4.32192809488736,13.8193807908646,8.72109918870719,13.5264992391366,3.58496250072116,14.34554385411,6.55458885167764,8.57742882803575,3,11.8153832958135,1,12.0195907283579,14.3363670813898,11.4817994316658,1,9.82336724004623,12.6666678406904,10.5216004397237,2,7.62935662007961,4,8.27612440527424,7.4757334309664,4.4594316186373,8.39231742277876,7.14974711950468,11.6339034093485,6.28540221886225,7.71424551766612,4.16992500144231,8.18982455888002,8.70735913208088,7.35755200461808,1,2,6.93073733756289,15.3116773703495,5.16992500144231,2,9.57742882803575,8.54689445988764,5,6.4594316186373,14.0796514441448,2.58496250072116,2.58496250072116,1,11.8879821330585,7.90689059560852,1,8.57742882803575,6.75488750216347,1,5.58496250072116,2,2,9.0389189892923,2.58496250072116,6.32192809488736,5.08746284125034,4.16992500144231,13.4558409091264,2.58496250072116,5.24792751344359,9.45121111183233,6.6724253419715,2.58496250072116,6.75488750216347,8.64385618977472,2.58496250072116,1,3.58496250072116,1,5.90689059560852,8.19967234483637,11.2667865406949,6.04439411935845,2,1,10.3923174227788,2.58496250072116,8.14974711950468,7.70043971814109,1,2,5,7.49185309632967,1,12.3370643386847,8.56224242422107,2.58496250072116,2.58496250072116,9.33985000288462,1,4.70043971814109,2,4,7.7279204545632,4.8073549220576,11.4252159032994,9.60362634498619,6,11.7515440590891,11.3465137331656,10.1189410727235,8.24792751344359,1,12.2082343583398,10.9410476063406,6.6724253419715,10.3706874068072,10.9322147519684,13.0347989625773,3.8073549220576,9.49984588708321,5.39231742277876,2.58496250072116,3.8073549220576,11.7903484967519,2.58496250072116,8.65105169117893,4.58496250072116,8.52356195605701,4.70043971814109,2.58496250072116,7,10.103287808412,7.44294349584873,3.32192809488736,2.58496250072116,5.90689059560852,7.88264304936184,8.59991284218713,13.7523806465529,7.33985000288462,7.95419631038687,1,5.16992500144231,"1"
"TCGA.34.5236.01A",5,12.1433832139898,7.4594316186373,13.6186149202508,8.4093909361377,12.9854861991046,6.6724253419715,11.9872640120725,10.0112272554233,8.98299357469431,3.58496250072116,11.9053870050181,7.52356195605701,14.1091777033553,15.695935108504,11.8265484872909,1,12.8117760553267,13.3539738218182,10.8948177633079,8.49984588708321,7.35755200461808,4.70043971814109,9.36632221424582,11.7013064619586,4.4594316186373,8.22881869049588,10.9277779620823,11.7854524681585,6.16992500144231,10.6934869574993,7.4262647547021,9.61102479730735,10.8470573460913,14.4200918046023,2,1,2,14.496853777388,11.806549621986,5.32192809488736,9.83920378809694,9.04984854945056,5.64385618977472,8.03342300153745,16.5957819600915,6.64385618977472,3.58496250072116,1,12.9395792143147,5.90689059560852,1,8.6724253419715,6.55458885167764,2.58496250072116,6.24792751344359,6.12928301694497,4.32192809488736,8.36632221424582,4.16992500144231,5.39231742277876,8.93663793900257,4.32192809488736,13.9057630496028,5.16992500144231,6.61470984411521,10.0874628412503,7.3037807481771,4.70043971814109,3.8073549220576,2,4,7,6.32192809488736,1,8.84549005094437,9.6582114827518,11.4157417682901,2.58496250072116,1,2.58496250072116,11.9417812422785,1,2,10.3923174227788,3,2,4.8073549220576,6.70043971814109,5.58496250072116,13.2149261879424,9.51175265376738,3.8073549220576,3.32192809488736,9.83920378809694,1,10.0633950812885,1,5.24792751344359,11.8233672400462,10.7846348455575,14.4791486941548,8.94251450533924,6.8073549220576,14.4726908392428,12.3971398062356,10.9915218460757,8.49185309632967,5.4594316186373,8.4178525148859,12.0973737689902,7.71424551766612,9.38801728534514,8.94251450533924,11.319672120947,1,10.0361736125535,4.16992500144231,4.32192809488736,5.32192809488736,13.1163439612375,3,11.9158793788358,6.16992500144231,6.32192809488736,2,4.70043971814109,3,10.5603328342124,10.5097750043269,1,7.68650052718322,9.14465824283188,10.677719641641,7.24792751344359,13.6050164479114,6.32192809488736,10.7797193551434,2,9.00562454919388,"1"
"TCGA.77.7463.01A",6.55458885167764,1,1,10.6934869574993,7.91886323727459,11.7640422173066,6.55458885167764,14.5330863421676,11.7936033092794,7.94251450533924,7.12928301694497,13.8395974830212,1,13.9503736350245,15.5490024748088,11.7082217300384,2.58496250072116,8.10852445677817,12.868822554775,3.58496250072116,4.16992500144231,6.70043971814109,4.16992500144231,8.467605550083,8.54689445988764,4,8.08746284125034,7.83289001416474,10.4757334309664,5.70043971814109,4.90689059560852,2.58496250072116,11.4594316186373,7.55458885167764,14.1966021265232,1,4.32192809488736,3,15.2097579565814,7.24792751344359,2,9.47167521439204,4.58496250072116,4.8073549220576,5.8073549220576,12.2033480029798,2,1,3,12.1344263202209,5.16992500144231,1,8.61470984411521,4.70043971814109,1,2,2.58496250072116,2,7.52356195605701,5.70043971814109,5,2,3,11.8097681287104,2,6.04439411935845,5.64385618977472,6.55458885167764,5.52356195605701,1,1,1,4.32192809488736,2.58496250072116,1,4.70043971814109,9.4093909361377,6.8073549220576,5.24792751344359,1,1,8.75488750216347,1,3.58496250072116,8.09803208296053,2.58496250072116,1,3.32192809488736,8.36632221424582,1,12.525031345124,7.64385618977472,1,1,8.33985000288462,1,2.58496250072116,1,1,9.45532722030456,6.93073733756289,10.8025163651212,5.64385618977472,3.32192809488736,10.5117526537674,10.9395792143147,9.14465824283188,8.31288295528435,1,12.0154150523867,12.0986900966736,7.4757334309664,7.10852445677817,9.39660478118186,10.0140204703149,5.58496250072116,10.211888294546,3.58496250072116,5.16992500144231,1,12.8356556908398,1,5.4594316186373,5.64385618977472,5.75488750216347,3.58496250072116,3,6.8073549220576,10.3641346550081,11.2679570844028,1,5.64385618977472,12.3359485652023,5.16992500144231,3.32192809488736,13.4698961486709,6.4262647547021,2.58496250072116,4,4.4594316186373,"1"
"TCGA.85.A4QQ.01A",3.58496250072116,5.70043971814109,2.58496250072116,13.3128829552844,6.55458885167764,12.4873376152072,6.85798099512757,11.7515440590891,7.93073733756289,4.32192809488736,1,8.28540221886225,1,8.90689059560852,12.2888660741658,8.48381577726426,3.32192809488736,9.50382573799575,3,5.32192809488736,8.66533591718518,6.20945336562895,3.58496250072116,8.59991284218713,8.91288933622996,2.58496250072116,6.08746284125034,3.32192809488736,10.8856963733394,6,5.8073549220576,2.58496250072116,8.49984588708321,6.58496250072116,12.2644426002266,1,2,1,14.5338163894334,9.90388184573618,2,10.8978454560055,6.4594316186373,5.24792751344359,6.04439411935845,11.2300204357056,3,1,2,6.04439411935845,7.22881869049588,7.20945336562895,5.58496250072116,8.92481250360578,1,1,3,1,7.78135971352466,4.16992500144231,4.16992500144231,5.32192809488736,1,9.33091687811462,4.8073549220576,3.58496250072116,1,4.90689059560852,4,1,1,3.58496250072116,1,5.75488750216347,1,3.58496250072116,9.21431912080077,12.2951949558807,5.70043971814109,1,1,11.0781508077346,1,3.58496250072116,10.0389189892923,1,1,4.4594316186373,5.8073549220576,2,2.58496250072116,4.90689059560852,1,1,7.14974711950468,1,3.8073549220576,1,2,9.87958324961278,9.90689059560852,15.769372982971,4,3,9.40514146313634,9.27612440527424,7.28540221886225,4.58496250072116,1,8.25738784269265,10.0606959316876,5.8073549220576,4.58496250072116,1,7.35755200461808,1,9.2240016741981,4.4594316186373,4.58496250072116,1,11.1459321458205,1,7.6724253419715,3.58496250072116,4.90689059560852,2,1,1,9.79116288855502,5.75488750216347,1,4.70043971814109,4,6.32192809488736,4,11.3128829552844,5,7.18982455888002,1,6.39231742277876,"1"
"TCGA.18.3410.01A",6.4262647547021,10.7862696276485,4.58496250072116,13.881305185414,7.4093909361377,8.33985000288462,4.16992500144231,14.3732730044221,5.70043971814109,6.49185309632967,2.58496250072116,13.694575537526,1,10.3219280948874,12.4062050054189,12.5769566647061,4.32192809488736,7.76818432477693,5.52356195605701,11.0334230015375,6.55458885167764,7.61470984411521,5.08746284125034,8.03342300153745,4.32192809488736,3.32192809488736,7.93073733756289,6.6724253419715,12.0098286173681,6.83289001416474,7.28540221886225,6.16992500144231,9.34872815423108,7.4757334309664,8.53915881110803,3.32192809488736,5.70043971814109,2,7.88264304936184,3.58496250072116,3.32192809488736,6.75488750216347,8.85174904141606,2,4.4594316186373,13.6971847832245,4.90689059560852,5.70043971814109,2,6.64385618977472,9.13955135239879,1,8.08746284125034,10.1548181090521,1,3.32192809488736,8.56985560833095,1,10.0334230015375,1,11.5896511465148,4.32192809488736,1,15.117480772833,1,6.28540221886225,2.58496250072116,6.7279204545632,5.39231742277876,2,1,1,7.64385618977472,1,1,4.16992500144231,9.78463484555752,6.24792751344359,2,1,1,9.14974711950468,2,4.16992500144231,10.7681843247769,1,6,3.32192809488736,7.56985560833095,1,4.70043971814109,7.58496250072116,9.95128471496697,8.67948009950545,8.63662462054365,2.58496250072116,8.08746284125034,9.93663793900257,4,8.37503943134692,5.4594316186373,7.94251450533924,13.161446847518,4.58496250072116,9.63662462054365,10.4008794362822,9.99717948093762,10.7648715907361,3.58496250072116,9.10328780841202,13.0734721539765,4,9.26209484537018,2,10.4325419003883,3,12.4898479604393,4.16992500144231,4.4594316186373,1,9.40087943628218,1,5.4594316186373,3.32192809488736,2.58496250072116,1,2,6.04439411935845,10.5117526537674,8.61470984411521,1,2.58496250072116,1,7.71424551766612,3.32192809488736,11.7968507952672,8.33985000288462,4.4594316186373,8.77478705960117,6.08746284125034,"1"
